Mes,ME/USD,Moneda,Anho,G/ME
7,"1,3934",SDR,2016,"7.724,41"
7,"1.352,1300",XAU,2016,"7.495.627,30"
7,"9,9750",VEF,2016,"555,75"
7,"655,0600",CLP,2016,"8,46"
7,"1,1169",EUR,2016,"6.191,61"
7,"29,6000",UYU,2016,"187,28"
7,"0,7599",AUD,2016,"4.212,56"
7,"6,6200",CNY,2016,"837,40"
7,"3.070,0000",COP,2016,"1,81"
7,"3,3505",PEN,2016,"1.654,55"
7,"18,7583",MXN,2016,"295,53"
7,"1,3400",SGD,2016,"4.136,99"
8,"1,0000",USD,2016,"5.527,82"
8,"103,3200",JPY,2016,"53,50"
8,"1,3141",GBP,2016,"7.264,11"
8,"0,9819",CHF,2016,"5.629,72"
8,"8,5545",SEK,2016,"646,19"
8,"6,6663",DKK,2016,"829,22"
8,"8,3280",NOK,2016,"663,76"
8,"3,2322",BRL,2016,"1.710,23"
8,"14,9090",ARS,2016,"370,77"
8,"1,3124",CAD,2016,"4.211,99"
8,"14,6930",ZAR,2016,"376,22"
8,"1,3943",SDR,2016,"7.707,44"
8,"1.308,6100",XAU,2016,"7.233.760,53"
8,"9,9750",VEF,2016,"554,17"
8,"679,8600",CLP,2016,"8,13"
8,"1,1163",EUR,2016,"6.170,71"
8,"28,5500",UYU,2016,"193,62"
8,"0,7520",AUD,2016,"4.156,92"
8,"6,6776",CNY,2016,"827,82"
8,"2.962,0000",COP,2016,"1,87"
8,"3,3960",PEN,2016,"1.627,74"
8,"18,8632",MXN,2016,"293,05"
8,"1,3616",SGD,2016,"4.059,80"
9,"1,0000",USD,2016,"5.555,39"
9,"101,3400",JPY,2016,"54,82"
9,"1,2989",GBP,2016,"7.215,90"
9,"0,9710",CHF,2016,"5.721,31"
9,"8,5740",SEK,2016,"647,93"
9,"6,6258",DKK,2016,"838,45"
9,"7,9849",NOK,2016,"695,74"
9,"3,2428",BRL,2016,"1.713,15"
9,"15,2435",ARS,2016,"364,44"
9,"1,3113",CAD,2016,"4.236,55"
9,"13,7196",ZAR,2016,"404,92"
9,"1,3958",SDR,2016,"7.754,21"
9,"1.317,3500",XAU,2016,"7.318.393,02"
9,"9,9750",VEF,2016,"556,93"
9,"657,1000",CLP,2016,"8,45"
9,"1,1237",EUR,2016,"6.242,59"
9,"28,4500",UYU,2016,"195,27"
9,"0,7669",AUD,2016,"4.260,43"
9,"6,6685",CNY,2016,"833,08"
9,"2.882,0400",COP,2016,"1,93"
9,"3,3850",PEN,2016,"1.641,18"
9,"19,3270",MXN,2016,"287,44"
9,"1,3625",SGD,2016,"4.077,35"
10,"1,0000",USD,2016,"5.723,49"
10,"105,0600",JPY,2016,"54,48"
10,"1,2159",GBP,2016,"6.959,19"
10,"0,9898",CHF,2016,"5.782,47"
10,"9,0206",SEK,2016,"634,49"
10,"6,7982",DKK,2016,"841,91"
10,"8,2637",NOK,2016,"692,61"
10,"3,1785",BRL,2016,"1.800,69"
10,"15,1745",ARS,2016,"377,18"
10,"1,3416",CAD,2016,"4.266,17"
10,"13,5383",ZAR,2016,"422,76"
10,"1,3739",SDR,2016,"7.863,50"
10,"1.272,6900",XAU,2016,"7.284.228,49"
10,"9,9750",VEF,2016,"573,78"
10,"651,1800",CLP,2016,"8,79"
10,"1,0942",EUR,2016,"6.262,64"
10,"28,2500",UYU,2016,"202,60"
10,"0,7593",AUD,2016,"4.345,85"
10,"6,7720",CNY,2016,"845,17"
10,"2.999,7300",COP,2016,"1,91"
10,"3,3640",PEN,2016,"1.701,39"
10,"18,9358",MXN,2016,"302,26"
10,"1,3939",SGD,2016,"4.106,10"
11,"1,0000",USD,2016,"5.839,87"
11,"113,5700",JPY,2016,"51,42"
11,"1,2443",GBP,2016,"7.266,55"
11,"1,0176",CHF,2016,"5.738,87"
11,"9,2235",SEK,2016,"633,15"
11,"7,0227",DKK,2016,"831,57"
11,"8,5128",NOK,2016,"686,01"
11,"3,3971",BRL,2016,"1.719,08"
11,"15,8395",ARS,2016,"368,69"
11,"1,3415",CAD,2016,"4.353,24"
11,"14,0214",ZAR,2016,"416,50"
11,"1,3538",SDR,2016,"7.906,02"
11,"1.177,9500",XAU,2016,"6.879.074,87"
11,"9,9750",VEF,2016,"585,45"
11,"673,4100",CLP,2016,"8,67"
11,"1,0594",EUR,2016,"6.186,76"
11,"28,9000",UYU,2016,"202,07"
11,"0,7416",AUD,2016,"4.330,85"
11,"6,8838",CNY,2016,"848,35"
11,"3.094,8000",COP,2016,"1,89"
11,"3,4090",PEN,2016,"1.713,07"
11,"20,5713",MXN,2016,"283,88"
11,"1,4302",SGD,2016,"4.083,25"
12,"1,0000",USD,2016,"5.766,93"
12,"116,7100",JPY,2016,"49,41"
12,"1,2235",GBP,2016,"7.055,84"
12,"1,0249",CHF,2016,"5.626,82"
12,"9,1250",SEK,2016,"631,99"
12,"7,1040",DKK,2016,"811,79"
12,"8,6725",NOK,2016,"664,97"
12,"3,2604",BRL,2016,"1.768,78"
12,"15,7336",ARS,2016,"366,54"
12,"1,3540",CAD,2016,"4.259,18"
12,"13,6728",ZAR,2016,"421,78"
12,"1,3401",SDR,2016,"7.728,26"
12,"1.146,6200",XAU,2016,"6.612.477,28"
12,"9,9750",VEF,2016,"578,14"
12,"665,4300",CLP,2016,"8,67"
12,"1,0463",EUR,2016,"6.033,94"
12,"29,2400",UYU,2016,"197,23"
12,"0,7196",AUD,2016,"4.149,88"
12,"6,9548",CNY,2016,"829,20"
12,"2.991,3100",COP,2016,"1,93"
12,"3,3560",PEN,2016,"1.718,39"
12,"20,6649",MXN,2016,"279,07"
12,"1,4512",SGD,2016,"3.973,90"
1,"1,0000",USD,2017,"5.776,89"
1,"112,1600",JPY,2017,"51,51"
1,"1,2532",GBP,2017,"7.239,60"
1,"0,9873",CHF,2017,"5.851,20"
1,"8,7479",SEK,2017,"660,37"
1,"6,8887",DKK,2017,"838,60"
1,"8,2356",NOK,2017,"701,45"
1,"3,1289",BRL,2017,"1.846,30"
1,"15,9073",ARS,2017,"363,16"
1,"1,2997",CAD,2017,"4.444,79"
1,"13,3824",ZAR,2017,"431,68"
1,"1,3588",SDR,2017,"7.849,64"
1,"1.214,9800",XAU,2017,"7.018.805,81"
1,"9,9750",VEF,2017,"579,14"
1,"645,0800",CLP,2017,"8,96"
1,"1,0795",EUR,2017,"6.236,15"
1,"28,1000",UYU,2017,"205,58"
1,"0,7600",AUD,2017,"4.390,44"
1,"6,8775",CNY,2017,"839,97"
1,"2.912,5100",COP,2017,"1,98"
1,"3,2840",PEN,2017,"1.759,10"
1,"20,7118",MXN,2017,"278,92"
1,"1,4076",SGD,2017,"4.104,07"
2,"1,0000",USD,2017,"5.464,99"
2,"111,9800",JPY,2017,"48,80"
2,"1,2434",GBP,2017,"6.795,17"
2,"1,0019",CHF,2017,"5.454,63"
2,"9,0088",SEK,2017,"606,63"
2,"6,9992",DKK,2017,"780,80"
2,"8,3635",NOK,2017,"653,43"
2,"3,1093",BRL,2017,"1.757,63"
2,"15,4743",ARS,2017,"353,17"
2,"1,3250",CAD,2017,"4.124,52"
2,"13,1025",ZAR,2017,"417,10"
2,"1,3539",SDR,2017,"7.399,05"
2,"1.256,9700",XAU,2017,"6.869.328,48"
2,"9,9750",VEF,2017,"547,87"
2,"649,5100",CLP,2017,"8,41"
2,"1,0619",EUR,2017,"5.803,27"
2,"28,5200",UYU,2017,"191,62"
2,"0,7683",AUD,2017,"4.198,75"
2,"6,8649",CNY,2017,"796,08"
2,"2.919,7300",COP,2017,"1,87"
2,"3,2650",PEN,2017,"1.673,81"
2,"19,9958",MXN,2017,"273,31"
2,"1,3990",SGD,2017,"3.906,35"
3,"1,0000",USD,2017,"5.638,14"
3,"111,4700",JPY,2017,"50,58"
3,"1,2530",GBP,2017,"7.064,59"
3,"1,0003",CHF,2017,"5.636,45"
3,"8,9384",SEK,2017,"630,78"
3,"6,9550",DKK,2017,"810,66"
3,"8,5744",NOK,2017,"657,56"
3,"3,1448",BRL,2017,"1.792,85"
3,"15,3720",ARS,2017,"366,78"
3,"1,3319",CAD,2017,"4.233,16"
3,"13,4233",ZAR,2017,"420,03"
3,"1,3569",SDR,2017,"7.650,39"
3,"1.246,6300",XAU,2017,"7.028.674,47"
3,"9,9863",VEF,2017,"564,59"
3,"660,8800",CLP,2017,"8,53"
3,"1,0693",EUR,2017,"6.028,86"
3,"28,4000",UYU,2017,"198,53"
3,"0,7638",AUD,2017,"4.306,41"
3,"6,8835",CNY,2017,"819,08"
3,"2.875,2000",COP,2017,"1,96"
3,"3,2470",PEN,2017,"1.736,42"
3,"18,7934",MXN,2017,"300,01"
3,"1,3967",SGD,2017,"4.036,76"
4,"1,0000",USD,2017,"5.571,66"
4,"111,4700",JPY,2017,"49,98"
4,"1,2939",GBP,2017,"7.209,17"
4,"0,9942",CHF,2017,"5.604,16"
4,"8,8628",SEK,2017,"628,66"
4,"6,8280",DKK,2017,"816,00"
4,"8,5755",NOK,2017,"649,72"
4,"3,1897",BRL,2017,"1.746,77"
4,"15,4192",ARS,2017,"361,35"
4,"1,3662",CAD,2017,"4.078,22"
4,"13,3277",ZAR,2017,"418,05"
4,"1,3710",SDR,2017,"7.638,75"
4,"1.266,9500",XAU,2017,"7.059.014,64"
4,"10,1458",VEF,2017,"549,16"
4,"666,6200",CLP,2017,"8,36"
4,"1,0893",EUR,2017,"6.069,21"
4,"28,0500",UYU,2017,"198,63"
4,"0,7476",AUD,2017,"4.165,37"
4,"6,8900",CNY,2017,"808,66"
4,"2.943,2000",COP,2017,"1,89"
4,"3,2430",PEN,2017,"1.718,06"
4,"18,9204",MXN,2017,"294,48"
4,"1,3970",SGD,2017,"3.988,30"
5,"1,0000",USD,2017,"5.596,68"
5,"110,7500",JPY,2017,"50,53"
5,"1,2901",GBP,2017,"7.220,28"
5,"0,9683",CHF,2017,"5.779,90"
5,"8,6764",SEK,2017,"645,05"
5,"6,6212",DKK,2017,"845,27"
5,"8,4375",NOK,2017,"663,31"
5,"3,2443",BRL,2017,"1.725,08"
5,"16,1460",ARS,2017,"346,63"
5,"1,3499",CAD,2017,"4.146,00"
5,"13,1709",ZAR,2017,"424,93"
5,"1,3843",SDR,2017,"7.747,48"
5,"1.267,0000",XAU,2017,"7.090.993,56"
5,"10,0992",VEF,2017,"554,17"
5,"671,5500",CLP,2017,"8,33"
5,"1,1235",EUR,2017,"6.287,87"
5,"28,2500",UYU,2017,"198,11"
5,"0,7438",AUD,2017,"4.162,81"
5,"6,8100",CNY,2017,"821,83"
5,"2.912,9600",COP,2017,"1,92"
5,"3,2700",PEN,2017,"1.711,52"
5,"18,6558",MXN,2017,"300,00"
5,"1,3833",SGD,2017,"4.045,89"
6,"1,0000",USD,2017,"5.559,67"
6,"112,3900",JPY,2017,"49,47"
6,"1,2994",GBP,2017,"7.224,24"
6,"0,9584",CHF,2017,"5.800,99"
6,"8,4425",SEK,2017,"658,53"
6,"6,5143",DKK,2017,"853,46"
6,"8,3792",NOK,2017,"663,51"
6,"3,3064",BRL,2017,"1.681,49"
6,"16,5799",ARS,2017,"335,33"
6,"1,2984",CAD,2017,"4.281,94"
6,"13,0920",ZAR,2017,"424,66"
6,"1,3914",SDR,2017,"7.735,72"
6,"1.242,8800",XAU,2017,"6.910.002,65"
6,"10,0889",VEF,2017,"551,07"
6,"663,5500",CLP,2017,"8,38"
6,"1,1413",EUR,2017,"6.345,25"
6,"28,3800",UYU,2017,"195,90"
6,"0,7678",AUD,2017,"4.268,71"
6,"6,7793",CNY,2017,"820,10"
6,"3.045,7500",COP,2017,"1,83"
6,"3,2000",PEN,2017,"1.737,40"
6,"18,0683",MXN,2017,"307,70"
6,"1,3766",SGD,2017,"4.038,70"
7,"1,0000",USD,2017,"5.555,30"
7,"110,4100",JPY,2017,"50,32"
7,"1,3187",GBP,2017,"7.325,77"
7,"0,9650",CHF,2017,"5.756,79"
7,"8,0828",SEK,2017,"687,30"
7,"6,2946",DKK,2017,"882,55"
7,"7,8940",NOK,2017,"703,74"
7,"3,1326",BRL,2017,"1.773,38"
7,"17,6473",ARS,2017,"314,80"
7,"1,2495",CAD,2017,"4.446,02"
7,"13,2269",ZAR,2017,"420,00"
7,"1,4078",SDR,2017,"7.820,75"
7,"1.268,6100",XAU,2017,"7.047.509,13"
7,"10,1106",VEF,2017,"549,45"
7,"651,6300",CLP,2017,"8,53"
7,"1,1814",EUR,2017,"6.563,03"
7,"28,2000",UYU,2017,"197,00"
7,"0,7984",AUD,2017,"4.435,35"
7,"6,7255",CNY,2017,"826,01"
7,"2.989,8400",COP,2017,"1,86"
7,"3,1510",PEN,2017,"1.763,03"
7,"17,8610",MXN,2017,"311,03"
7,"1,3563",SGD,2017,"4.095,92"
8,"1,0000",USD,2017,"5.654,50"
8,"110,0600",JPY,2017,"51,38"
8,"1,2884",GBP,2017,"7.285,26"
8,"0,9608",CHF,2017,"5.885,20"
8,"7,9538",SEK,2017,"710,92"
8,"6,2530",DKK,2017,"904,29"
8,"7,7724",NOK,2017,"727,51"
8,"3,1454",BRL,2017,"1.797,70"
8,"17,3535",ARS,2017,"325,84"
8,"1,2518",CAD,2017,"4.517,10"
8,"12,9889",ZAR,2017,"435,33"
8,"1,4134",SDR,2017,"7.992,07"
8,"1.317,5900",XAU,2017,"7.450.312,66"
8,"10,0904",VEF,2017,"560,38"
8,"627,3500",CLP,2017,"9,01"
8,"1,1894",EUR,2017,"6.725,46"
8,"28,7520",UYU,2017,"196,66"
8,"0,7932",AUD,2017,"4.485,15"
8,"6,5888",CNY,2017,"858,20"
8,"2.940,0300",COP,2017,"1,92"
8,"3,2410",PEN,2017,"1.744,68"
8,"17,7857",MXN,2017,"317,92"
8,"1,3567",SGD,2017,"4.167,83"
9,"1,0000",USD,2017,"5.656,58"
9,"112,5700",JPY,2017,"50,25"
9,"1,3404",GBP,2017,"7.582,08"
9,"0,9689",CHF,2017,"5.838,15"
9,"8,1627",SEK,2017,"692,98"
9,"6,2989",DKK,2017,"898,03"
9,"7,9678",NOK,2017,"709,93"
9,"3,1589",BRL,2017,"1.790,68"
9,"17,3365",ARS,2017,"326,28"
9,"1,2519",CAD,2017,"4.518,40"
9,"13,5042",ZAR,2017,"418,88"
9,"1,4133",SDR,2017,"7.994,44"
9,"1.284,6000",XAU,2017,"7.266.442,67"
9,"10,1036",VEF,2017,"559,86"
9,"638,5600",CLP,2017,"8,86"
9,"1,1813",EUR,2017,"6.682,12"
9,"28,9000",UYU,2017,"195,73"
9,"0,7840",AUD,2017,"4.434,76"
9,"6,6521",CNY,2017,"850,35"
9,"2.932,3100",COP,2017,"1,93"
9,"3,2640",PEN,2017,"1.733,02"
9,"18,1644",MXN,2017,"311,41"
9,"1,3574",SGD,2017,"4.167,22"
10,"1,0000",USD,2017,"5.636,73"
10,"113,4300",JPY,2017,"49,69"
10,"1,3243",GBP,2017,"7.464,72"
10,"0,9980",CHF,2017,"5.648,03"
10,"8,3748",SEK,2017,"673,06"
10,"6,3935",DKK,2017,"881,63"
10,"8,1957",NOK,2017,"687,77"
10,"3,2882",BRL,2017,"1.714,23"
10,"17,6607",ARS,2017,"319,17"
10,"1,2891",CAD,2017,"4.372,61"
10,"14,1684",ZAR,2017,"397,84"
10,"1,4047",SDR,2017,"7.917,91"
10,"1.269,2600",XAU,2017,"7.154.475,92"
10,"10,5094",VEF,2017,"536,35"
10,"637,7000",CLP,2017,"8,84"
10,"1,1638",EUR,2017,"6.560,03"
10,"29,1000",UYU,2017,"193,70"
10,"0,7647",AUD,2017,"4.310,41"
10,"6,6335",CNY,2017,"849,74"
10,"3.038,5000",COP,2017,"1,86"
10,"3,2480",PEN,2017,"1.735,45"
10,"19,1979",MXN,2017,"293,61"
10,"1,3631",SGD,2017,"4.135,23"
11,"1,0000",USD,2017,"5.669,33"
11,"111,9900",JPY,2017,"50,62"
11,"1,3493",GBP,2017,"7.649,63"
11,"0,9840",CHF,2017,"5.761,51"
11,"8,3364",SEK,2017,"680,07"
11,"6,2540",DKK,2017,"906,51"
11,"8,2831",NOK,2017,"684,45"
11,"3,2578",BRL,2017,"1.740,23"
11,"17,3835",ARS,2017,"326,13"
11,"1,2855",CAD,2017,"4.410,21"
11,"13,5850",ZAR,2017,"417,32"
11,"1,4154",SDR,2017,"8.024,37"
11,"1.279,6100",XAU,2017,"7.254.531,36"
11,"9,9750",VEF,2017,"568,35"
11,"644,4100",CLP,2017,"8,80"
11,"1,1898",EUR,2017,"6.745,37"
11,"28,8700",UYU,2017,"196,37"
11,"0,7578",AUD,2017,"4.296,22"
11,"6,6070",CNY,2017,"858,08"
11,"2.995,0000",COP,2017,"1,89"
11,"3,2337",PEN,2017,"1.753,20"
11,"18,5316",MXN,2017,"305,93"
11,"1,3475",SGD,2017,"4.207,30"
12,"1,0000",USD,2017,"5.590,47"
12,"112,8500",JPY,2017,"49,54"
12,"1,3449",GBP,2017,"7.518,62"
12,"0,9787",CHF,2017,"5.712,14"
12,"8,2370",SEK,2017,"678,70"
12,"6,2305",DKK,2017,"897,27"
12,"8,2572",NOK,2017,"677,04"
12,"3,3039",BRL,2017,"1.692,08"
12,"18,6750",ARS,2017,"299,36"
12,"1,2598",CAD,2017,"4.437,59"
12,"12,3144",ZAR,2017,"453,98"
12,"1,4207",SDR,2017,"7.942,38"
12,"1.293,4800",XAU,2017,"7.231.161,14"
12,"9,9750",VEF,2017,"560,45"
12,"614,6000",CLP,2017,"9,10"
12,"1,1949",EUR,2017,"6.680,05"
12,"28,7000",UYU,2017,"194,79"
12,"0,7796",AUD,2017,"4.358,33"
12,"6,5335",CNY,2017,"855,66"
12,"2.978,5000",COP,2017,"1,88"
12,"3,2420",PEN,2017,"1.724,39"
12,"19,6727",MXN,2017,"284,17"
12,"1,3372",SGD,2017,"4.180,73"
1,"1,0000",USD,2018,"5.610,20"
1,"108,9100",JPY,2018,"51,51"
1,"1,4175",GBP,2018,"7.952,46"
1,"0,9316",CHF,2018,"6.022,11"
1,"7,8409",SEK,2018,"715,50"
1,"5,9726",DKK,2018,"939,32"
1,"7,6661",NOK,2018,"731,82"
1,"3,1640",BRL,2018,"1.773,14"
1,"19,6203",ARS,2018,"285,94"
1,"1,2281",CAD,2018,"4.568,19"
1,"11,8485",ZAR,2018,"473,49"
1,"1,4571",SDR,2018,"8.174,62"
1,"1.344,6800",XAU,2018,"7.543.923,74"
1,"9,9000",VEF,2018,"566,69"
1,"602,8400",CLP,2018,"9,31"
1,"1,2460",EUR,2018,"6.990,31"
1,"28,3600",UYU,2018,"197,82"
1,"0,8103",AUD,2018,"4.545,95"
1,"6,2850",CNY,2018,"892,63"
1,"2.832,1300",COP,2018,"1,98"
1,"3,2140",PEN,2018,"1.745,55"
1,"18,6212",MXN,2018,"301,28"
1,"1,3080",SGD,2018,"4.289,14"
2,"1,0000",USD,2018,"5.564,64"
2,"107,0400",JPY,2018,"51,99"
2,"1,3817",GBP,2018,"7.688,66"
2,"0,9434",CHF,2018,"5.898,49"
2,"8,2722",SEK,2018,"672,69"
2,"6,0952",DKK,2018,"912,95"
2,"7,8704",NOK,2018,"707,03"
2,"3,2445",BRL,2018,"1.715,10"
2,"20,0944",ARS,2018,"276,92"
2,"1,2791",CAD,2018,"4.350,43"
2,"11,7456",ZAR,2018,"473,76"
2,"1,4459",SDR,2018,"8.045,91"
2,"1.319,4600",XAU,2018,"7.342.319,89"
2,"28.927,5000",VEF,2018,"0,19"
2,"593,9500",CLP,2018,"9,37"
2,"1,2216",EUR,2018,"6.797,76"
2,"28,2700",UYU,2018,"196,84"
2,"0,7804",AUD,2018,"4.342,65"
2,"6,3250",CNY,2018,"879,79"
2,"2.865,6900",COP,2018,"1,94"
2,"3,2560",PEN,2018,"1.709,04"
2,"18,8265",MXN,2018,"295,57"
2,"1,3230",SGD,2018,"4.206,08"
3,"1,0000",USD,2018,"5.548,29"
3,"106,4300",JPY,2018,"52,13"
3,"1,4106",GBP,2018,"7.826,42"
3,"0,9548",CHF,2018,"5.810,94"
3,"8,3153",SEK,2018,"667,24"
3,"6,0353",DKK,2018,"919,31"
3,"7,8375",NOK,2018,"707,92"
3,"3,3386",BRL,2018,"1.661,86"
3,"20,1532",ARS,2018,"275,31"
3,"1,2894",CAD,2018,"4.303,00"
3,"11,7422",ZAR,2018,"472,51"
3,"1,4576",SDR,2018,"8.087,19"
3,"1.326,0900",XAU,2018,"7.357.531,89"
3,"49.353,8047",VEF,2018,"0,11"
3,"604,2800",CLP,2018,"9,18"
3,"1,2346",EUR,2018,"6.849,92"
3,"28,3200",UYU,2018,"195,91"
3,"0,7677",AUD,2018,"4.259,42"
3,"6,2948",CNY,2018,"881,41"
3,"2.770,5500",COP,2018,"2,00"
3,"3,2255",PEN,2018,"1.720,13"
3,"18,2679",MXN,2018,"303,72"
3,"1,3096",SGD,2018,"4.236,63"
